timestamp,sensor_id,region,vehicle_count,temperature_c,rain,social_event,bus_delay_minutes,avg_speed_kmh
2025-01-03 08:15:00,94,Meireles,32,27.53,1,0,4.62,35.11
2025-01-03 08:16:00,118,Benfica,36,26.13,0,0,10.08,36.35
2025-01-03 08:17:00,96,Parangaba,28,26.06,0,0,7.72,25.99
2025-01-03 08:18:00,8,Aldeota,42,27.53,1,0,12.69,30.4
2025-01-03 08:19:00,64,Messejana,47,29.16,0,0,11.91,27.82
2025-01-03 08:20:00,10,Parangaba,39,18.74,0,0,10.0,28.13
2025-01-03 08:21:00,38,Messejana,31,24.66,0,0,4.01,35.13
2025-01-03 08:22:00,111,Montese,44,27.6,0,1,7.07,29.15
2025-01-03 08:23:00,96,Parangaba,29,25.37,0,1,7.83,28.3
2025-01-03 08:24:00,112,Benfica,41,29.57,0,0,7.69,27.84
2025-01-03 08:25:00,92,Parangaba,29,21.43,1,0,7.23,38.34
2025-01-03 08:26:00,81,Centro,35,27.42,0,0,6.26,32.7
2025-01-03 08:27:00,95,Aldeota,36,24.98,0,0,8.39,33.82
2025-01-03 08:28:00,8,Benfica,35,26.79,0,0,2.84,45.37
2025-01-03 08:29:00,104,Papicu,28,25.72,0,0,0.31,32.78
2025-01-03 08:30:00,25,Montese,34,33.12,0,0,2.78,39.85
2025-01-03 08:31:00,73,Parangaba,36,28.63,0,0,12.85,32.49
2025-01-03 08:32:00,66,Benfica,44,27.62,0,0,8.26,29.52
2025-01-03 08:33:00,79,Meireles,36,30.35,1,0,9.35,45.37
2025-01-03 08:34:00,50,Montese,30,33.08,0,0,8.94,39.98
2025-01-03 08:35:00,67,Papicu,33,29.02,0,0,1.84,41.26
2025-01-03 08:36:00,49,Centro,26,27.67,0,0,6.75,25.13
2025-01-03 08:37:00,36,Aldeota,28,32.45,0,0,9.5,41.86
2025-01-03 08:38:00,68,Fátima,32,27.77,1,0,8.74,31.51
2025-01-03 08:39:00,78,Montese,45,27.97,0,0,5.77,30.93
2025-01-03 08:40:00,105,Fátima,39,26.91,1,0,9.51,35.53
2025-01-03 08:41:00,41,Meireles,33,32.45,0,0,8.48,22.37
2025-01-03 08:42:00,89,Meireles,29,26.69,0,0,6.53,13.29
2025-01-03 08:43:00,119,Fátima,35,28.96,0,1,7.27,33.3
2025-01-03 08:44:00,62,Montese,44,33.58,0,0,1.92,33.16
2025-01-03 08:45:00,114,Meireles,45,31.97,0,0,7.35,36.0
2025-01-03 08:46:00,10,Fátima,21,29.22,0,0,5.67,42.46
2025-01-03 08:47:00,21,Messejana,40,29.82,0,1,10.26,38.46
2025-01-03 08:48:00,36,Benfica,37,29.18,0,0,6.17,38.37
2025-01-03 08:49:00,12,Meireles,32,23.44,0,0,1.92,28.31
2025-01-03 08:50:00,91,Fátima,30,27.4,0,0,3.56,45.64
2025-01-03 08:51:00,104,Papicu,33,31.74,1,0,7.94,32.66
2025-01-03 08:52:00,2,Aldeota,48,28.71,0,0,7.81,33.96
2025-01-03 08:53:00,118,Benfica,39,34.08,0,0,1.82,32.91
2025-01-03 08:54:00,13,Aldeota,37,28.11,1,0,5.88,34.46
2025-01-03 08:55:00,53,Montese,35,30.61,0,0,2.04,33.55
2025-01-03 08:56:00,32,Benfica,45,26.09,0,0,5.73,20.82
2025-01-03 08:57:00,95,Montese,40,26.46,0,0,10.19,34.33
2025-01-03 08:58:00,16,Parangaba,30,26.52,1,0,1.75,43.67
2025-01-03 08:59:00,32,Meireles,37,30.99,0,0,9.6,30.62
2025-01-03 09:00:00,32,Aldeota,44,25.9,0,0,11.59,30.26
2025-01-03 09:01:00,98,Papicu,44,25.81,0,0,2.37,27.74
2025-01-03 09:02:00,11,Parangaba,37,27.84,0,1,8.71,30.74
2025-01-03 09:03:00,10,Aldeota,36,26.84,1,0,3.44,25.47
2025-01-03 09:04:00,15,Montese,30,27.98,0,0,7.23,39.03
2025-01-03 09:05:00,17,Papicu,24,25.65,0,0,9.4,31.85
2025-01-03 09:06:00,40,Messejana,40,27.27,0,0,7.35,32.01
2025-01-03 09:07:00,18,Papicu,29,23.54,0,0,10.97,38.99
2025-01-03 09:08:00,55,Messejana,33,27.9,0,0,5.57,31.73
2025-01-03 09:09:00,73,Cocó,39,27.04,1,0,8.55,27.31
2025-01-03 09:10:00,25,Messejana,42,32.31,0,0,4.78,24.03
2025-01-03 09:11:00,104,Messejana,50,29.12,0,0,4.27,37.38
2025-01-03 09:12:00,59,Parangaba,36,29.04,1,0,6.13,36.25
2025-01-03 09:13:00,78,Messejana,45,27.84,0,0,6.3,15.78
2025-01-03 09:14:00,89,Cocó,34,25.8,0,0,5.22,42.11
2025-01-03 09:15:00,114,Meireles,44,29.83,0,0,5.6,21.37
2025-01-03 09:16:00,22,Parangaba,29,25.88,0,0,10.05,22.43
2025-01-03 09:17:00,116,Papicu,32,28.49,0,0,8.04,31.42
2025-01-03 09:18:00,30,Benfica,29,20.58,0,0,3.63,31.96
2025-01-03 09:19:00,84,Papicu,36,28.68,0,0,4.09,32.02
2025-01-03 09:20:00,85,Aldeota,35,27.39,0,0,5.97,27.11
2025-01-03 09:21:00,44,Montese,33,23.65,1,0,7.96,24.82
2025-01-03 09:22:00,32,Cocó,35,27.06,0,0,1.34,31.97
2025-01-03 09:23:00,51,Messejana,34,28.94,0,0,1.44,26.66
2025-01-03 09:24:00,46,Cocó,43,23.43,0,0,7.18,40.68
2025-01-03 09:25:00,113,Aldeota,38,31.03,0,0,1.09,23.5
2025-01-03 09:26:00,21,Parangaba,37,28.58,0,0,6.32,24.57
2025-01-03 09:27:00,99,Cocó,32,28.49,0,0,10.95,32.86
2025-01-03 09:28:00,32,Aldeota,46,30.64,1,0,2.75,39.53
2025-01-03 09:29:00,94,Papicu,33,28.66,0,0,5.02,35.5
2025-01-03 09:30:00,119,Fátima,36,25.1,1,0,6.09,25.87
2025-01-03 09:31:00,39,Fátima,44,23.97,0,0,6.0,25.33
2025-01-03 09:32:00,113,Messejana,36,27.47,0,0,3.46,41.46
2025-01-03 09:33:00,12,Messejana,52,26.19,1,0,7.63,32.0
2025-01-03 09:34:00,105,Papicu,35,26.44,0,0,2.41,21.22
2025-01-03 09:35:00,47,Centro,24,30.05,1,0,6.66,35.48
2025-01-03 09:36:00,18,Benfica,33,30.13,1,0,3.71,33.28
2025-01-03 09:37:00,21,Aldeota,32,32.01,0,0,6.41,35.65
2025-01-03 09:38:00,13,Centro,32,27.75,0,0,7.5,49.01
2025-01-03 09:39:00,21,Cocó,38,24.67,0,0,9.41,26.83
2025-01-03 09:40:00,8,Parangaba,35,26.98,0,1,0.55,30.21
2025-01-03 09:41:00,46,Centro,31,26.81,0,0,7.8,30.48
2025-01-03 09:42:00,104,Fátima,38,30.23,0,1,2.21,37.68
2025-01-03 09:43:00,110,Benfica,25,26.34,0,0,3.7,27.25
2025-01-03 09:44:00,7,Fátima,31,29.27,0,1,5.23,39.19
2025-01-03 09:45:00,23,Benfica,31,29.06,0,0,5.86,30.87
2025-01-03 09:46:00,108,Meireles,28,30.37,0,0,3.91,34.2
2025-01-03 09:47:00,96,Benfica,40,24.91,0,0,9.78,19.55
2025-01-03 09:48:00,75,Fátima,29,24.73,0,0,3.86,24.56
2025-01-03 09:49:00,86,Montese,32,30.22,1,0,5.13,34.84
2025-01-03 09:50:00,22,Benfica,30,27.33,0,1,4.76,21.41
2025-01-03 09:51:00,107,Centro,49,26.6,0,0,3.53,23.75
2025-01-03 09:52:00,89,Fátima,35,31.18,0,0,4.43,13.12
2025-01-03 09:53:00,22,Benfica,28,27.22,0,0,2.0,35.06
2025-01-03 09:54:00,92,Papicu,38,27.39,0,0,6.99,33.8
2025-01-03 09:55:00,29,Cocó,34,29.67,1,0,7.17,34.91
2025-01-03 09:56:00,13,Papicu,36,30.73,0,0,3.98,22.98
2025-01-03 09:57:00,82,Papicu,31,31.3,0,0,9.52,29.38
2025-01-03 09:58:00,2,Montese,35,31.07,1,0,9.25,21.36
2025-01-03 09:59:00,29,Meireles,38,27.61,0,0,2.24,22.02
2025-01-03 10:00:00,85,Cocó,33,28.56,1,0,10.29,20.75
2025-01-03 10:01:00,79,Benfica,37,28.39,0,0,6.08,23.75
2025-01-03 10:02:00,52,Aldeota,33,25.1,0,0,5.54,39.31
2025-01-03 10:03:00,27,Messejana,25,28.15,0,1,8.07,34.12
2025-01-03 10:04:00,50,Meireles,39,26.48,0,0,6.59,25.96
2025-01-03 10:05:00,95,Messejana,31,25.22,0,0,4.35,34.27
2025-01-03 10:06:00,79,Montese,27,28.92,1,0,14.05,25.1
2025-01-03 10:07:00,115,Papicu,34,27.24,0,0,7.3,42.6
2025-01-03 10:08:00,23,Montese,29,25.37,1,0,6.23,36.23
2025-01-03 10:09:00,88,Montese,37,28.07,0,0,3.56,24.62
2025-01-03 10:10:00,44,Papicu,25,21.71,0,1,5.98,30.34
2025-01-03 10:11:00,77,Papicu,28,30.89,0,0,4.04,27.68
2025-01-03 10:12:00,22,Benfica,34,25.69,0,0,6.74,33.38
2025-01-03 10:13:00,43,Benfica,37,29.17,1,0,4.19,20.62
2025-01-03 10:14:00,37,Benfica,35,31.48,0,0,1.05,32.69
2025-01-03 10:15:00,61,Fátima,36,27.97,0,0,2.2,30.85
2025-01-03 10:16:00,97,Benfica,36,25.64,0,0,6.4,38.49
2025-01-03 10:17:00,56,Montese,31,31.33,1,0,1.14,28.73
2025-01-03 10:18:00,3,Fátima,32,28.27,1,0,6.69,26.3
2025-01-03 10:19:00,63,Centro,24,30.37,0,0,1.08,40.52
2025-01-03 10:20:00,118,Fátima,36,28.87,0,0,7.81,28.56
2025-01-03 10:21:00,19,Benfica,25,31.77,1,0,5.21,22.68
2025-01-03 10:22:00,23,Papicu,36,29.1,0,0,9.53,36.79
2025-01-03 10:23:00,29,Centro,37,29.45,0,0,7.31,30.17
2025-01-03 10:24:00,30,Benfica,34,29.25,0,0,9.55,24.23
2025-01-03 10:25:00,39,Montese,38,29.6,0,0,6.97,23.77
2025-01-03 10:26:00,108,Benfica,39,29.69,0,0,8.03,32.96
2025-01-03 10:27:00,111,Aldeota,36,27.37,0,0,4.9,30.21
2025-01-03 10:28:00,25,Centro,34,26.75,0,0,11.35,22.68
2025-01-03 10:29:00,101,Parangaba,31,28.5,0,0,5.42,35.58
2025-01-03 10:30:00,111,Benfica,46,28.04,0,0,0.06,27.3
2025-01-03 10:31:00,8,Fátima,26,19.96,0,0,9.36,39.42
2025-01-03 10:32:00,106,Fátima,40,32.58,1,0,5.25,19.43
2025-01-03 10:33:00,58,Montese,41,26.56,0,0,4.65,24.55
2025-01-03 10:34:00,16,Messejana,43,26.95,0,0,1.01,27.14
2025-01-03 10:35:00,72,Cocó,41,25.01,0,0,5.69,46.17
2025-01-03 10:36:00,1,Benfica,39,24.36,0,0,2.88,49.86
2025-01-03 10:37:00,108,Benfica,35,28.52,0,0,7.55,5.51
2025-01-03 10:38:00,5,Montese,38,21.84,0,0,6.25,56.16
2025-01-03 10:39:00,3,Messejana,37,32.66,0,1,4.31,32.48
2025-01-03 10:40:00,65,Aldeota,27,28.26,0,0,6.55,50.06
2025-01-03 10:41:00,4,Papicu,29,31.01,0,0,4.09,29.62
2025-01-03 10:42:00,104,Meireles,38,29.59,0,0,5.43,44.69
2025-01-03 10:43:00,99,Montese,28,33.08,0,0,8.07,22.0
2025-01-03 10:44:00,96,Messejana,33,29.06,0,0,4.92,40.29
2025-01-03 10:45:00,64,Centro,28,28.31,0,0,0.02,34.2
2025-01-03 10:46:00,106,Parangaba,42,33.48,0,0,6.98,32.75
2025-01-03 10:47:00,98,Montese,41,28.26,0,1,4.32,22.15
2025-01-03 10:48:00,107,Centro,28,23.3,1,0,7.62,37.0
2025-01-03 10:49:00,89,Papicu,30,29.99,0,0,1.73,34.27
2025-01-03 10:50:00,10,Papicu,37,24.72,0,1,8.02,32.24
2025-01-03 10:51:00,21,Montese,34,24.34,0,0,4.93,34.83
2025-01-03 10:52:00,46,Montese,35,28.47,1,0,3.7,17.76
2025-01-03 10:53:00,103,Benfica,36,29.68,0,0,6.16,36.48
2025-01-03 10:54:00,91,Messejana,35,25.23,0,0,7.25,31.27
2025-01-03 10:55:00,27,Cocó,30,25.94,0,0,7.32,23.74
2025-01-03 10:56:00,66,Montese,45,30.47,0,0,3.65,30.35
2025-01-03 10:57:00,41,Messejana,28,29.11,0,1,7.81,20.8
2025-01-03 10:58:00,112,Meireles,36,24.76,0,0,2.26,22.2
2025-01-03 10:59:00,13,Montese,47,27.21,0,0,4.99,39.05
2025-01-03 11:00:00,9,Fátima,33,29.75,1,0,3.44,36.75
2025-01-03 11:01:00,116,Centro,48,23.6,0,0,2.81,37.05
2025-01-03 11:02:00,36,Centro,35,25.39,1,0,7.91,44.43
2025-01-03 11:03:00,86,Fátima,33,28.64,0,0,8.46,42.41
2025-01-03 11:04:00,106,Parangaba,39,25.83,0,0,11.11,29.26
2025-01-03 11:05:00,90,Aldeota,35,32.54,1,0,13.34,16.81
2025-01-03 11:06:00,58,Cocó,24,23.61,0,0,14.12,35.46
2025-01-03 11:07:00,54,Aldeota,37,26.45,0,1,6.84,25.88
2025-01-03 11:08:00,12,Cocó,28,28.02,0,0,3.54,36.8
2025-01-03 11:09:00,81,Papicu,38,29.97,0,0,11.6,27.24
2025-01-03 11:10:00,78,Papicu,42,28.41,1,0,3.83,44.74
2025-01-03 11:11:00,14,Meireles,31,24.78,1,0,6.02,12.78
2025-01-03 11:12:00,34,Montese,31,24.59,0,0,3.67,26.19
2025-01-03 11:13:00,53,Fátima,31,21.55,0,0,4.2,42.49
2025-01-03 11:14:00,20,Fátima,37,30.53,0,1,4.84,37.54
2025-01-03 11:15:00,75,Fátima,31,29.47,0,0,10.67,34.99
2025-01-03 11:16:00,16,Benfica,32,28.6,0,0,6.8,39.87
2025-01-03 11:17:00,115,Parangaba,31,28.76,0,0,6.52,33.81
2025-01-03 11:18:00,95,Papicu,39,31.38,0,0,6.95,42.81
2025-01-03 11:19:00,119,Parangaba,32,30.07,1,0,4.42,39.5
2025-01-03 11:20:00,70,Parangaba,42,29.79,0,0,2.38,40.02
2025-01-03 11:21:00,56,Papicu,34,31.1,0,0,5.04,47.24
2025-01-03 11:22:00,83,Parangaba,28,29.12,0,0,8.0,27.54
2025-01-03 11:23:00,101,Centro,44,28.41,1,0,4.21,32.39
2025-01-03 11:24:00,58,Benfica,40,25.81,0,0,9.99,14.05
2025-01-03 11:25:00,4,Papicu,32,22.27,0,0,6.06,28.75
2025-01-03 11:26:00,111,Meireles,34,25.32,0,0,7.97,36.3
2025-01-03 11:27:00,4,Aldeota,26,29.97,0,0,6.58,32.28
2025-01-03 11:28:00,20,Benfica,41,26.52,0,0,3.42,27.77
2025-01-03 11:29:00,10,Centro,34,27.07,0,0,10.75,34.01
2025-01-03 11:30:00,24,Messejana,36,30.13,0,1,5.7,25.21
2025-01-03 11:31:00,118,Benfica,29,22.62,0,0,7.4,42.97
2025-01-03 11:32:00,99,Papicu,40,30.27,0,0,8.3,23.23
2025-01-03 11:33:00,26,Cocó,38,30.42,0,0,3.69,34.55
2025-01-03 11:34:00,37,Benfica,33,27.78,1,0,7.34,34.93
2025-01-03 11:35:00,102,Aldeota,24,27.86,1,0,4.7,43.41
2025-01-03 11:36:00,85,Papicu,28,27.45,1,0,7.18,22.61
2025-01-03 11:37:00,54,Papicu,37,29.99,0,0,6.61,43.21
2025-01-03 11:38:00,104,Messejana,38,25.68,0,0,11.47,26.45
2025-01-03 11:39:00,103,Meireles,35,27.02,0,1,2.96,38.68
2025-01-03 11:40:00,21,Papicu,39,31.55,1,0,3.82,23.48
2025-01-03 11:41:00,74,Messejana,36,26.66,0,0,2.04,33.96
2025-01-03 11:42:00,38,Meireles,42,29.2,1,0,4.17,39.2
2025-01-03 11:43:00,46,Montese,37,28.22,1,1,9.36,29.2
2025-01-03 11:44:00,4,Montese,42,27.18,0,0,1.86,27.9
2025-01-03 11:45:00,60,Cocó,31,29.95,0,0,5.46,32.8
2025-01-03 11:46:00,57,Papicu,30,29.12,0,0,3.93,36.94
2025-01-03 11:47:00,45,Messejana,29,29.31,0,0,7.7,39.79
2025-01-03 11:48:00,20,Messejana,35,32.46,0,0,10.29,33.54
2025-01-03 11:49:00,17,Messejana,27,19.3,0,0,2.68,40.65
2025-01-03 11:50:00,119,Aldeota,21,28.43,0,0,3.86,44.41
2025-01-03 11:51:00,71,Meireles,27,29.12,0,0,0.39,39.19
2025-01-03 11:52:00,4,Papicu,40,24.05,0,0,5.75,25.46
2025-01-03 11:53:00,93,Benfica,32,23.01,0,0,5.9,19.58
2025-01-03 11:54:00,14,Montese,37,22.77,0,0,7.75,37.4
2025-01-03 11:55:00,3,Cocó,26,38.86,0,0,4.92,26.9
2025-01-03 11:56:00,88,Benfica,38,21.62,0,0,8.58,26.59
2025-01-03 11:57:00,101,Parangaba,34,22.67,0,0,2.01,45.73
2025-01-03 11:58:00,80,Cocó,29,27.49,0,0,8.72,40.35
2025-01-03 11:59:00,58,Parangaba,34,32.03,0,0,9.6,33.02
2025-01-03 12:00:00,55,Cocó,28,30.19,0,0,1.15,20.02
2025-01-03 12:01:00,116,Messejana,38,27.54,1,1,6.94,22.85
2025-01-03 12:02:00,4,Aldeota,43,30.37,0,0,5.22,43.22
2025-01-03 12:03:00,24,Cocó,46,30.41,0,0,1.35,29.72
2025-01-03 12:04:00,34,Papicu,39,27.71,0,0,9.04,20.29
2025-01-03 12:05:00,30,Fátima,35,24.1,0,0,9.18,37.06
2025-01-03 12:06:00,82,Aldeota,33,33.19,1,0,12.1,38.25
2025-01-03 12:07:00,19,Benfica,41,29.72,0,0,5.86,35.19
2025-01-03 12:08:00,31,Parangaba,39,28.36,0,0,10.55,34.77
2025-01-03 12:09:00,60,Messejana,34,28.14,1,0,7.11,30.91
2025-01-03 12:10:00,60,Centro,36,31.85,0,1,7.97,34.78
2025-01-03 12:11:00,19,Benfica,32,31.32,1,0,7.01,29.46
2025-01-03 12:12:00,49,Papicu,35,21.0,1,0,5.58,21.05
2025-01-03 12:13:00,63,Aldeota,35,21.65,1,0,8.25,22.51
2025-01-03 12:14:00,110,Centro,31,30.35,0,0,4.51,32.46
2025-01-03 12:15:00,83,Montese,30,29.82,0,0,5.82,30.74
2025-01-03 12:16:00,22,Aldeota,32,24.01,0,0,7.61,18.89
2025-01-03 12:17:00,24,Papicu,36,26.64,0,0,4.0,39.35
2025-01-03 12:18:00,109,Messejana,33,30.21,0,0,7.0,34.19
2025-01-03 12:19:00,76,Aldeota,27,27.02,0,0,6.73,32.88
2025-01-03 12:20:00,30,Messejana,38,31.37,0,0,8.41,24.93
2025-01-03 12:21:00,58,Montese,45,19.76,1,0,5.55,27.46
2025-01-03 12:22:00,102,Benfica,36,29.04,0,0,9.92,43.1
2025-01-03 12:23:00,117,Meireles,43,29.05,0,0,5.6,32.71
2025-01-03 12:24:00,31,Papicu,27,29.21,1,0,4.06,32.69
2025-01-03 12:25:00,100,Centro,30,29.58,0,0,8.23,29.65
2025-01-03 12:26:00,64,Montese,36,30.46,0,0,7.77,22.13
2025-01-03 12:27:00,19,Montese,25,29.62,0,0,4.03,44.23
2025-01-03 12:28:00,48,Parangaba,30,28.38,0,0,4.34,36.11
2025-01-03 12:29:00,45,Papicu,43,25.16,0,0,6.69,23.64
2025-01-03 12:30:00,100,Meireles,39,23.32,0,0,10.04,37.69
2025-01-03 12:31:00,94,Benfica,19,31.22,0,0,3.41,26.45
2025-01-03 12:32:00,55,Fátima,32,27.62,0,0,2.33,37.67
2025-01-03 12:33:00,113,Fátima,37,25.45,0,0,5.84,35.62
2025-01-03 12:34:00,55,Papicu,42,24.76,0,0,1.42,29.58
2025-01-03 12:35:00,97,Montese,33,27.63,0,0,5.56,29.47
2025-01-03 12:36:00,18,Papicu,41,28.13,0,0,5.72,15.75
2025-01-03 12:37:00,63,Montese,39,28.44,1,1,1.68,16.58
2025-01-03 12:38:00,116,Parangaba,33,25.04,0,0,5.94,31.84
2025-01-03 12:39:00,113,Fátima,38,27.62,1,0,1.99,28.26
2025-01-03 12:40:00,92,Centro,26,25.4,0,0,4.03,37.78
2025-01-03 12:41:00,47,Cocó,28,28.66,0,0,4.65,27.21
2025-01-03 12:42:00,75,Fátima,26,29.85,0,0,12.44,35.18
2025-01-03 12:43:00,57,Parangaba,23,33.86,0,0,11.45,29.22
2025-01-03 12:44:00,118,Centro,37,23.9,0,1,6.18,42.57
2025-01-03 12:45:00,45,Meireles,35,28.24,1,0,6.6,41.79
2025-01-03 12:46:00,33,Cocó,35,22.75,0,1,1.93,31.14
2025-01-03 12:47:00,17,Meireles,31,22.71,0,0,5.49,27.23
2025-01-03 12:48:00,70,Centro,29,27.01,1,0,4.19,33.33
2025-01-03 12:49:00,4,Cocó,38,25.33,0,0,5.2,46.18
2025-01-03 12:50:00,20,Papicu,38,26.71,0,0,6.2,29.67
2025-01-03 12:51:00,112,Messejana,31,24.51,0,0,10.5,33.33
2025-01-03 12:52:00,47,Benfica,28,25.64,0,0,6.11,43.84
2025-01-03 12:53:00,91,Meireles,36,33.06,0,0,0.23,49.01
2025-01-03 12:54:00,15,Messejana,31,27.32,1,0,2.03,16.54
2025-01-03 12:55:00,70,Meireles,34,28.98,0,0,7.94,33.6
2025-01-03 12:56:00,47,Aldeota,42,28.4,0,0,5.05,30.4
2025-01-03 12:57:00,78,Cocó,24,24.87,0,1,9.34,21.66
2025-01-03 12:58:00,75,Fátima,40,30.7,1,0,2.26,35.77
2025-01-03 12:59:00,103,Cocó,33,32.2,0,0,0.45,19.47
2025-01-03 13:00:00,9,Papicu,36,30.7,0,0,1.35,27.05
2025-01-03 13:01:00,90,Centro,41,25.78,0,0,11.37,36.35
2025-01-03 13:02:00,16,Aldeota,38,28.95,1,0,8.4,33.44
2025-01-03 13:03:00,69,Aldeota,35,26.32,0,0,10.27,19.61
2025-01-03 13:04:00,116,Meireles,35,26.18,0,0,6.22,35.44
2025-01-03 13:05:00,61,Cocó,44,27.38,0,0,12.11,22.97
2025-01-03 13:06:00,10,Cocó,31,31.46,1,0,5.05,28.58
2025-01-03 13:07:00,50,Cocó,45,31.85,0,0,11.6,18.73
2025-01-03 13:08:00,3,Centro,35,28.27,0,0,8.66,33.6
2025-01-03 13:09:00,77,Aldeota,43,26.93,0,0,1.76,36.09
2025-01-03 13:10:00,107,Papicu,31,34.59,1,1,4.06,35.18
2025-01-03 13:11:00,113,Montese,34,25.07,0,0,4.48,56.47
2025-01-03 13:12:00,94,Fátima,42,31.92,0,0,8.6,46.38
2025-01-03 13:13:00,118,Cocó,33,31.29,0,0,1.68,35.3
2025-01-03 13:14:00,109,Centro,32,26.67,0,0,6.59,31.45
2025-01-03 13:15:00,70,Parangaba,42,29.37,0,0,4.88,34.96
2025-01-03 13:16:00,81,Fátima,43,28.96,0,0,1.41,41.6
2025-01-03 13:17:00,109,Papicu,38,25.09,0,0,2.04,29.47
2025-01-03 13:18:00,51,Messejana,19,28.14,0,1,3.25,33.66
2025-01-03 13:19:00,117,Centro,29,29.37,0,0,0.29,25.9
2025-01-03 13:20:00,19,Cocó,45,28.37,0,0,5.96,31.08
2025-01-03 13:21:00,42,Benfica,34,24.22,0,0,3.08,26.61
2025-01-03 13:22:00,35,Montese,40,22.43,0,0,2.73,23.39
2025-01-03 13:23:00,46,Parangaba,32,25.17,0,0,5.76,30.85
2025-01-03 13:24:00,26,Parangaba,43,28.44,0,0,10.13,20.9
2025-01-03 13:25:00,115,Papicu,40,27.31,0,0,6.51,34.77
2025-01-03 13:26:00,69,Parangaba,32,25.78,0,0,3.89,33.36
2025-01-03 13:27:00,93,Meireles,39,30.69,0,0,4.03,32.96
2025-01-03 13:28:00,64,Cocó,37,21.13,0,1,2.21,16.53
2025-01-03 13:29:00,37,Messejana,38,30.93,0,0,10.95,32.21
2025-01-03 13:30:00,84,Montese,35,28.46,1,0,8.52,34.06
2025-01-03 13:31:00,49,Messejana,44,33.08,0,0,2.5,29.19
2025-01-03 13:32:00,21,Montese,23,27.42,0,0,7.03,29.91
2025-01-03 13:33:00,74,Benfica,41,26.78,0,0,6.55,37.45
2025-01-03 13:34:00,64,Benfica,26,25.56,0,0,11.14,38.07
2025-01-03 13:35:00,5,Benfica,32,31.71,0,0,8.56,43.71
2025-01-03 13:36:00,100,Cocó,24,28.27,0,0,5.8,26.43
2025-01-03 13:37:00,70,Parangaba,26,27.92,0,0,6.22,18.86
2025-01-03 13:38:00,90,Parangaba,34,27.11,0,0,2.57,31.37
2025-01-03 13:39:00,4,Montese,39,32.46,0,0,3.11,38.93
2025-01-03 13:40:00,103,Cocó,31,28.71,1,1,8.43,29.74
2025-01-03 13:41:00,39,Fátima,47,26.31,0,0,5.01,36.98
2025-01-03 13:42:00,114,Benfica,35,33.44,0,0,0.08,44.04
2025-01-03 13:43:00,35,Centro,50,24.54,0,0,6.43,28.19
2025-01-03 13:44:00,1,Cocó,34,30.63,0,0,7.18,30.31
2025-01-03 13:45:00,24,Benfica,38,27.14,1,0,5.6,39.31
2025-01-03 13:46:00,57,Parangaba,32,30.62,1,0,7.37,32.72
2025-01-03 13:47:00,100,Papicu,39,27.59,0,0,5.94,16.55
2025-01-03 13:48:00,70,Cocó,32,32.68,0,0,5.55,40.36
2025-01-03 13:49:00,41,Papicu,33,25.47,0,0,11.15,38.32
2025-01-03 13:50:00,54,Montese,36,28.57,0,0,5.97,24.63
2025-01-03 13:51:00,46,Centro,42,25.13,0,1,3.67,31.62
2025-01-03 13:52:00,60,Meireles,38,31.42,0,1,10.97,43.02
2025-01-03 13:53:00,108,Aldeota,43,24.66,1,0,4.39,37.85
2025-01-03 13:54:00,60,Meireles,31,28.45,0,0,5.43,51.49
2025-01-03 13:55:00,57,Aldeota,39,28.34,1,0,6.08,22.44
2025-01-03 13:56:00,31,Benfica,28,25.86,0,0,5.85,16.97
2025-01-03 13:57:00,84,Montese,30,30.05,0,0,7.63,14.02
2025-01-03 13:58:00,24,Aldeota,35,23.27,1,0,7.07,39.06
2025-01-03 13:59:00,89,Parangaba,41,27.97,0,0,8.44,26.43
2025-01-03 14:00:00,36,Messejana,24,28.86,1,0,4.39,36.3
2025-01-03 14:01:00,85,Messejana,36,29.63,0,0,4.41,19.58
2025-01-03 14:02:00,30,Centro,38,25.07,1,0,5.5,31.39
2025-01-03 14:03:00,24,Benfica,32,33.49,1,0,4.75,45.69
2025-01-03 14:04:00,108,Messejana,46,31.62,0,0,7.79,39.76
2025-01-03 14:05:00,106,Benfica,35,31.17,0,1,3.3,35.46
2025-01-03 14:06:00,30,Parangaba,26,20.76,1,0,10.11,33.71
2025-01-03 14:07:00,86,Benfica,28,27.71,0,0,2.92,39.54
2025-01-03 14:08:00,92,Montese,32,31.3,0,0,11.33,38.91
2025-01-03 14:09:00,7,Centro,51,29.67,0,0,7.09,32.59
2025-01-03 14:10:00,35,Benfica,42,32.1,0,0,9.94,31.54
2025-01-03 14:11:00,55,Centro,45,29.15,1,0,10.93,38.24
2025-01-03 14:12:00,92,Cocó,42,27.9,1,0,4.11,33.49
2025-01-03 14:13:00,14,Parangaba,34,26.11,0,1,5.09,31.58
2025-01-03 14:14:00,10,Benfica,27,27.9,0,0,3.26,31.32
2025-01-03 14:15:00,80,Cocó,34,26.57,0,1,7.84,48.56
2025-01-03 14:16:00,16,Messejana,36,28.76,0,0,7.46,22.73
2025-01-03 14:17:00,54,Montese,26,26.61,0,0,5.47,31.79
2025-01-03 14:18:00,95,Papicu,34,23.63,0,0,8.3,29.8
2025-01-03 14:19:00,106,Meireles,37,25.28,0,0,2.33,32.14
2025-01-03 14:20:00,89,Centro,35,26.67,0,1,5.99,25.94
2025-01-03 14:21:00,77,Fátima,36,25.84,0,0,0.15,34.85
